Country,Feature,Elasticity
CA,Businesses_R&D expenditure_mean_YTD,0.0
CA,Businesses_R&D expenditure_yearly_avg_lag1,0.0
CA,Businesses_R&D expenditure_yearly_avg_lag2,0.0
CA,Businesses_R&D expenditure_yearly_avg_lag3,0.0
CA,Businesses_product development_mean_YTD,0.0
CA,Businesses_product development_yearly_avg_lag1,0.0
CA,Businesses_product development_yearly_avg_lag2,0.0
CA,Businesses_product development_yearly_avg_lag3,0.0
CA,Consulting Firms_innovation management_mean_YTD,0.0
CA,Consulting Firms_innovation management_yearly_avg_lag1,0.0
CA,Consulting Firms_innovation management_yearly_avg_lag2,0.0
CA,Consulting Firms_innovation management_yearly_avg_lag3,0.0
CA,Consulting Firms_innovation strategy_mean_YTD,0.0
CA,Consulting Firms_innovation strategy_yearly_avg_lag1,0.0
CA,Consulting Firms_innovation strategy_yearly_avg_lag2,0.0
CA,Consulting Firms_innovation strategy_yearly_avg_lag3,0.0
CA,Government agencies_government grants_mean_YTD,-0.0013841973801684236
CA,Government agencies_government grants_yearly_avg_lag1,0.00011729043366241029
CA,Government agencies_government grants_yearly_avg_lag2,-0.00039723549053897225
CA,Government agencies_government grants_yearly_avg_lag3,-0.0003017793600549574
CA,Government agencies_research funding_mean_YTD,-0.003867589239399099
CA,Government agencies_research funding_yearly_avg_lag1,0.000751599244446674
CA,Government agencies_research funding_yearly_avg_lag2,0.0006058136969635774
CA,Government agencies_research funding_yearly_avg_lag3,0.0008387665934635386
CA,Innovation Hubs_startup incubation_mean_YTD,0.0
CA,Innovation Hubs_startup incubation_yearly_avg_lag1,0.0
CA,Innovation Hubs_startup incubation_yearly_avg_lag2,0.0
CA,Innovation Hubs_startup incubation_yearly_avg_lag3,0.0
CA,Innovation Hubs_technology park_mean_YTD,-0.0012184205046299123
CA,Innovation Hubs_technology park_yearly_avg_lag1,0.0003253382958768446
CA,Innovation Hubs_technology park_yearly_avg_lag2,0.0003325372509049973
CA,Innovation Hubs_technology park_yearly_avg_lag3,0.0003490341997202185
CA,Month,-0.003063959379224182
CA,Patent Attorneys_patent attorney_mean_YTD,-0.0009141883951792073
CA,Patent Attorneys_patent attorney_yearly_avg_lag1,0.00022062680255922098
CA,Patent Attorneys_patent attorney_yearly_avg_lag2,0.00017835823851900415
CA,Patent Attorneys_patent attorney_yearly_avg_lag3,0.00017006505522952086
CA,Patent Attorneys_patent registration_mean_YTD,-0.000748256935572323
CA,Patent Attorneys_patent registration_yearly_avg_lag1,0.00024465209629441584
CA,Patent Attorneys_patent registration_yearly_avg_lag2,0.00020117502348688092
CA,Patent Attorneys_patent registration_yearly_avg_lag3,0.00022973304442148806
CA,R&D Employees_R&D jobs_mean_YTD,-0.0005321529005384711
CA,R&D Employees_R&D jobs_yearly_avg_lag1,0.00012557259304876131
CA,R&D Employees_R&D jobs_yearly_avg_lag2,0.00010060699612421881
CA,R&D Employees_R&D jobs_yearly_avg_lag3,9.419805106928482e-05
CA,Research Institutions_collaboration with industry_mean_YTD,0.0
CA,Research Institutions_collaboration with industry_yearly_avg_lag1,0.0
CA,Research Institutions_collaboration with industry_yearly_avg_lag2,0.0
CA,Research Institutions_collaboration with industry_yearly_avg_lag3,0.0
CA,Research Institutions_research grant_mean_YTD,0.0
CA,Research Institutions_research grant_yearly_avg_lag1,0.0
CA,Research Institutions_research grant_yearly_avg_lag2,0.0
CA,Research Institutions_research grant_yearly_avg_lag3,0.0
CA,Tax Authorities_R&D tax credit_mean_YTD,-0.00014845516884487287
CA,Tax Authorities_R&D tax credit_yearly_avg_lag1,5.889959759388735e-05
CA,Tax Authorities_R&D tax credit_yearly_avg_lag2,-1.4680928703573074e-05
CA,Tax Authorities_R&D tax credit_yearly_avg_lag3,2.553065467274733e-06
CA,VCs_VC investment_mean_YTD,-0.00018992252383712537
CA,VCs_VC investment_yearly_avg_lag1,-4.141144673931487e-05
CA,VCs_VC investment_yearly_avg_lag2,-0.0002531330725985519
CA,VCs_VC investment_yearly_avg_lag3,-0.00024051568527225285
CA,VCs_startup funding_mean_YTD,-0.0008745010657402153
CA,VCs_startup funding_yearly_avg_lag1,0.0004918872292100494
CA,VCs_startup funding_yearly_avg_lag2,0.0005934783825420798
CA,VCs_startup funding_yearly_avg_lag3,0.0006223438453983568
CA,Year,-0.0022439195474068963
CA,export_vol_lag1,1.5216508085535268e-05
CA,export_vol_lag2,-4.1078459910368695e-05
CA,export_vol_lag3,-6.756088725905424e-05
CA,gdpca_lag1,0.008383348878593214
CA,gdpca_lag2,0.001084663950267338
CA,gdpca_lag3,-0.03366796801077022
CA,import_vol_lag1,0.00022462513534411563
CA,import_vol_lag2,0.00014367814864888186
CA,import_vol_lag3,7.707801785199404e-05
CA,inflation_lag1,0.0010983182228125271
CA,inflation_lag2,0.001030304593657474
CA,inflation_lag3,0.0009528786137384633
CA,population_lag1,0.0007578829459230145
CA,population_lag2,0.0007810217871015231
CA,population_lag3,0.0007794473992450343
CA,rd_expenditure_lag1,0.626428341769403
CA,rd_expenditure_lag2,0.23574121402155968
CA,rd_expenditure_lag3,0.13480237592612543
CA,rd_expenditure_missing_lag1,0.0
CA,rd_expenditure_missing_lag2,0.0
CA,rd_expenditure_missing_lag3,0.0
CA,unemp_rate_lag1,-0.0002193764525732296
CA,unemp_rate_lag2,-0.00028107319083046017
CA,unemp_rate_lag3,-0.0002891265628052004
CH,Businesses_R&D expenditure_mean_YTD,0.0
CH,Businesses_R&D expenditure_yearly_avg_lag1,0.0
CH,Businesses_R&D expenditure_yearly_avg_lag2,0.0
CH,Businesses_R&D expenditure_yearly_avg_lag3,0.0
CH,Businesses_product development_mean_YTD,-0.002129287586458737
CH,Businesses_product development_yearly_avg_lag1,0.0009108047233894467
CH,Businesses_product development_yearly_avg_lag2,0.0007178692162380598
CH,Businesses_product development_yearly_avg_lag3,0.0007460486328151698
CH,Consulting Firms_innovation management_mean_YTD,0.0
CH,Consulting Firms_innovation management_yearly_avg_lag1,0.0
CH,Consulting Firms_innovation management_yearly_avg_lag2,0.0
CH,Consulting Firms_innovation management_yearly_avg_lag3,0.0
CH,Consulting Firms_innovation strategy_mean_YTD,-0.0008709184874619712
CH,Consulting Firms_innovation strategy_yearly_avg_lag1,0.0002491092379083663
CH,Consulting Firms_innovation strategy_yearly_avg_lag2,0.00026847584944161574
CH,Consulting Firms_innovation strategy_yearly_avg_lag3,0.0002552153900545645
CH,Government agencies_government grants_mean_YTD,0.0
CH,Government agencies_government grants_yearly_avg_lag1,0.0
CH,Government agencies_government grants_yearly_avg_lag2,0.0
CH,Government agencies_government grants_yearly_avg_lag3,0.0
CH,Government agencies_research funding_mean_YTD,0.0
CH,Government agencies_research funding_yearly_avg_lag1,0.0
CH,Government agencies_research funding_yearly_avg_lag2,0.0
